0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0
0.010976,0.134456,0.357406,0.7353919999999999,0.954912,1.201529,1.56408,2.26723,2.157813,2.266544,3.194702
0.014749,0.100842,0.370097,0.747054,0.976178,1.230684,1.5695679999999999,2.497726,2.055599,2.464112,4.334491
-0.014405999999999999,0.141659,0.369068,0.738479,0.960743,1.241317,1.594264,2.3855649999999997,2.0943579999999997,2.520707,4.335177
0.011661999999999999,171.634799,0.363237,0.7419089999999999,0.99127,1.2351429999999999,1.671439,2.372188,2.0514829999999997,2.533398,4.3255729999999994
0.024353,0.143031,0.377986,0.756315,0.9943569999999999,1.232056,1.702652,2.3855649999999997,2.069319,2.525852,4.347525
0.019551,0.162925,0.377986,0.74774,1.010135,1.242346,1.605926,2.500127,2.092643,2.511103,4.32866
0.051449999999999996,0.132055,0.38278799999999996,0.753571,1.00499,1.237887,1.594264,2.514876,2.083382,2.5217359999999998,4.338607
0.032928,0.135485,0.379015,0.755972,0.997444,1.233771,1.58123,2.528253,2.062459,2.528939,4.331747
0.031212999999999998,0.149891,0.382445,0.747054,1.000531,1.2396019999999999,1.601467,2.406831,2.087498,2.5392289999999997,4.337578
0.028468999999999998,0.13377,0.382445,0.754257,1.011164,1.25538,1.702652,1.955786,2.070691,2.5399149999999997,4.332433
