0.0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1.0,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5
0.001372,0.07614599999999999,0.157437,0.243187,0.645183,0.611569,0.798504,0.897288,1.104803,1.253665,1.2183359999999999,1.3894929999999999,1.717401,1.789431,1.991801,2.046681,2.228471,2.662023,2.829407,5.0616509999999995,3.237577,3.8673249999999997,3.144624,6.150676,6.169198,7.532623,6.997199999999999,7.197512,6.668606,6.740978999999999,5.465705
-0.003087,0.066542,0.149205,171.72981,0.430465,0.7292179999999999,0.796789,0.866418,0.9603999999999999,1.263955,1.3294679999999999,1.381604,1.730778,1.785658,1.871408,2.163644,2.2651719999999997,3.7033709999999997,2.8383249999999998,5.068854,3.8405709999999997,3.665641,7.212604,6.724171999999999,6.169198,6.984166,6.997199999999999,7.197512,6.668606,6.740978999999999,4.629471
0.029841,0.111818,0.162925,0.27131299999999997,0.420861,0.741566,0.837263,0.851326,0.9816659999999999,1.26224,1.236172,1.405271,1.7318069999999999,2.0254149999999997,1.84877,2.05457,2.266544,3.7033709999999997,2.8565039999999997,5.0781149999999995,4.403777,3.9002529999999997,7.22701,6.168169,3.873499,7.689374,6.997199999999999,7.197512,6.729317,4.504962,4.232277
-0.007202999999999999,0.11764899999999999,0.176302,0.25965099999999997,0.431151,0.754257,0.841722,0.9130659999999999,1.1024019999999999,1.244747,1.245433,1.420363,1.7362659999999999,2.011695,1.9935159999999998,2.19863,2.249394,2.221611,2.5141899999999997,5.071255,4.402405,3.444063,7.22701,6.148961,3.873499,6.984166,12.158320999999999,7.197512,6.749554,4.491585,4.1012509999999995
0.012691,0.089866,0.166355,0.255192,0.445214,0.755286,0.8362339999999999,0.88151,1.075305,1.287279,1.240288,1.439914,1.7239179999999998,2.006893,1.894046,2.066918,2.160214,2.912756,3.192301,5.065767,4.420241,3.895794,7.22701,6.162338,3.873499,6.966673,12.158320999999999,7.197512,6.697418,4.383883,4.350955
0.045276,0.108045,0.182476,0.250047,0.681198,0.742252,0.852012,0.8983169999999999,1.10446,1.25538,1.347304,1.4196769999999999,1.844311,1.917713,1.884099,2.026787,2.1458079999999997,2.44216,2.7450289999999997,5.071598,4.542349,4.007955,3.0526999999999997,6.168855,3.873499,6.982108,12.158320999999999,6.668606,6.728974,4.507706,3.989433
0.003087,0.10770199999999999,0.16807,0.254506,0.432866,0.736764,0.856471,0.865732,1.109262,1.143562,1.263269,1.417619,1.733522,1.9424089999999998,1.906394,2.074464,2.129344,2.417807,2.721705,5.087719,3.59121,3.8930499999999997,7.2527349999999995,6.066641,3.873499,6.997199999999999,12.122306,6.668606,6.7382349999999995,4.485068,4.017558999999999
0.022638,0.111132,0.148176,0.224322,0.43080799999999997,0.746711,0.832118,0.907921,1.206674,1.172717,1.263269,1.412817,1.725633,1.794233,1.7667929999999998,2.148209,2.252824,2.688434,2.747087,5.065767,3.260215,3.9088279999999997,7.2527349999999995,6.850053,3.873499,6.987939,12.143915,6.668606,6.724514999999999,4.377365999999999,4.2226729999999995
0.044933,0.097069,0.173558,0.254506,0.436982,0.764204,0.8424079999999999,0.886655,1.084223,1.167915,1.255723,1.423107,1.7318069999999999,2.022328,1.886843,2.045995,2.156098,2.6850039999999997,2.748459,5.1295649999999995,4.534117,4.005897,5.224233,6.144845,3.873499,7.005432,6.479956,6.668606,6.700505,4.251828,4.216156
0.033271,0.112847,0.18384799999999998,0.269941,0.43938299999999997,0.777581,0.851326,0.907921,0.9772069999999999,1.2739019999999999,1.267385,1.4327109999999998,1.7578749999999999,2.030903,1.8861569999999999,2.062802,2.138605,2.6764289999999997,2.749831,5.09012,4.413381,4.949833,5.224233,6.171599,3.873499,6.997542999999999,6.479956,6.668606,6.742008,4.464831,4.122517
